date,open,high,low,close,volume,adjusted_close
2026-05-01,402.20001220703125,408.4200134277344,386.7799987792969,399.0400085449219,2102000,399.0400085449219
2026-05-04,400.260009765625,418.1499938964844,399.3999938964844,406.989990234375,2379700,406.989990234375
2026-05-05,404.6300048828125,404.6300048828125,390.3399963378906,398.32000732421875,2078400,398.32000732421875
2026-05-06,390.0,398.2799987792969,381.510009765625,388.54998779296875,2247700,388.54998779296875
2026-05-07,395.3800048828125,411.79998779296875,395.0,406.7799987792969,2200400,406.7799987792969
2026-05-08,395.5400085449219,399.7099914550781,385.20001220703125,396.30999755859375,2347000,396.30999755859375
