date,open,high,low,close,volume,adjusted_close
2024-01-02,84.0,84.08000183105469,81.75,82.33999633789062,13597100,81.68760681152344
2024-01-03,81.19999694824219,82.58999633789062,80.58000183105469,82.26000213623047,12915600,81.60824584960938
2024-01-04,83.47000122070312,84.26000213623047,82.61000061035156,82.70999908447266,19134200,82.05467224121094
2024-01-05,81.4800033569336,83.52999877929688,81.01000213623047,83.44999694824219,15483700,82.78881072998047
2024-01-08,83.88999938964844,85.51000213623047,83.83000183105469,84.94999694824219,16219800,84.27692413330078
2024-01-09,83.12999725341797,84.19000244140625,82.9000015258789,83.33000183105469,12138700,82.66976928710938
2024-01-10,82.95999908447266,83.0199966430664,81.66000366210938,82.37999725341797,10748600,81.727294921875
2024-01-11,82.80000305175781,83.44999694824219,81.81999969482422,83.38999938964844,10579300,82.72928619384766
2024-01-12,82.75,83.05000305175781,81.70999908447266,82.38999938964844,10187500,81.7372055053711
2024-01-16,82.54000091552734,85.22000122070312,82.33000183105469,84.61000061035156,13713500,83.93960571289062
2024-01-17,83.69000244140625,83.97000122070312,82.62999725341797,83.27999877929688,10245400,82.62016296386719
2024-01-18,85.22000122070312,85.81999969482422,84.04000091552734,84.81999969482422,15077700,84.14795684814453
2024-01-19,86.05999755859375,87.79000091552734,85.62000274658203,87.51000213623047,18156800,86.816650390625
2024-01-22,88.2699966430664,89.94999694824219,88.01000213623047,89.23999786376953,14371200,88.53295135498047
2024-01-23,89.0,89.18000030517578,86.87999725341797,87.52999877929688,16850900,86.83648681640625
2024-01-24,88.41000366210938,88.56999969482422,86.61000061035156,88.08000183105469,19752800,87.38213348388672
2024-01-25,89.1500015258789,90.04000091552734,88.5,89.19999694824219,15892400,88.49325561523438
2024-01-26,87.23999786376953,88.5,86.29000091552734,88.05000305175781,14934500,87.35237884521484
2024-01-29,88.5,89.56999969482422,88.0199966430664,89.06999969482422,12108100,88.36428833007812
2024-01-30,88.08000183105469,88.79000091552734,85.76000213623047,86.16000366210938,12980400,85.47734832763672
2024-01-31,84.95999908447266,86.91999816894531,84.79000091552734,85.75,11396700,85.07058715820312
2024-02-01,86.06999969482422,86.19000244140625,84.62000274658203,85.61000061035156,10459000,84.93169403076172
2024-02-02,85.06999969482422,86.61000061035156,84.94000244140625,86.4800033569336,10450000,85.79481506347656
2024-02-05,86.73999786376953,87.22000122070312,85.61000061035156,86.9800033569336,8409300,86.29084777832031
2024-02-06,86.83000183105469,87.19000244140625,83.72000122070312,84.5999984741211,12990300,83.92970275878906
2024-02-07,84.13999938964844,85.27999877929688,82.47000122070312,85.16999816894531,16374800,84.49519348144531
2024-02-08,85.51000213623047,86.02999877929688,84.52999877929688,84.87999725341797,12524500,84.20747375488281
2024-02-09,85.05999755859375,85.62000274658203,83.95999908447266,85.55999755859375,12161500,84.88209533691406
2024-02-12,85.52999877929688,86.91000366210938,85.38999938964844,85.69999694824219,10366000,85.02098083496094
2024-02-13,82.47000122070312,83.55000305175781,80.7699966430664,81.52999877929688,21207900,80.884033203125
2024-02-14,82.18000030517578,83.18000030517578,81.48999786376953,81.83000183105469,12870900,81.18164825439453
2024-02-15,82.23999786376953,82.70999908447266,81.51000213623047,81.62999725341797,11527600,80.98322296142578
2024-02-16,80.95999908447266,81.33999633789062,79.25,79.5,15553100,78.8701171875
2024-02-20,79.33000183105469,80.7699966430664,79.1500015258789,80.70999908447266,12627200,80.07052612304688
2024-02-21,80.79000091552734,81.5,79.94000244140625,81.48999786376953,9913300,80.84434509277344
2024-02-22,85.0,86.30999755859375,83.87999725341797,85.91000366210938,17510900,85.22930908203125
2024-02-23,86.55000305175781,86.81999969482422,85.05000305175781,86.0,10232800,85.318603515625
2024-02-26,89.68000030517578,92.3499984741211,88.9000015258789,89.45999908447266,28920100,88.75120544433594
2024-02-27,91.88999938964844,92.75,90.48999786376953,91.8499984741211,21422700,91.12226104736328
2024-02-28,90.45999908447266,90.79000091552734,89.30000305175781,89.70999908447266,14190700,88.99920654296875
2024-02-29,90.6500015258789,90.83000183105469,88.81999969482422,90.61000061035156,17027000,89.89208984375
2024-03-01,91.91999816894531,96.05999755859375,91.91999816894531,95.1500015258789,23446200,94.39612579345703
2024-03-04,96.93000030517578,97.37999725341797,94.62000274658203,95.7699966430664,20913200,95.01119232177734
2024-03-05,94.25,95.37000274658203,93.27999877929688,94.47000122070312,12887500,93.72148895263672
2024-03-06,95.05000305175781,96.43000030517578,94.55999755859375,95.55999755859375,14232400,94.8028564453125
2024-03-07,98.93000030517578,99.69000244140625,97.47000122070312,98.9800033569336,24843300,98.19575500488281
