date,open,high,low,close,volume,adjusted_close
2024-01-02,41.70000076293945,42.900001525878906,41.099998474121094,41.5,2836080,41.5
2024-01-03,41.0,41.20000076293945,39.5,39.599998474121094,4045240,39.599998474121094
2024-01-04,39.70000076293945,39.849998474121094,38.5,38.900001525878906,3039380,38.900001525878906
2024-01-05,38.79999923706055,39.5,37.599998474121094,37.79999923706055,2949890,37.79999923706055
2024-01-08,38.29999923706055,38.54999923706055,37.099998474121094,38.0,2477910,38.0
2024-01-09,37.79999923706055,37.849998474121094,36.099998474121094,36.20000076293945,3265000,36.20000076293945
2024-01-10,36.9900016784668,36.9900016784668,34.0,34.099998474121094,4383590,34.099998474121094
2024-01-11,34.79999923706055,34.900001525878906,31.5,32.599998474121094,6198570,32.599998474121094
2024-01-12,31.799999237060547,32.900001525878906,29.700000762939453,30.049999237060547,6393140,30.049999237060547
2024-01-16,30.25,30.299999237060547,28.5,28.799999237060547,5322390,28.799999237060547
2024-01-17,28.0,28.299999237060547,27.100000381469727,27.799999237060547,4404410,27.799999237060547
2024-01-18,28.600000381469727,28.600000381469727,25.5,26.5,5859560,26.5
2024-01-19,26.600000381469727,28.5,25.399999618530273,27.100000381469727,5170790,27.100000381469727
2024-01-22,27.399999618530273,29.600000381469727,26.799999237060547,28.299999237060547,4843180,28.299999237060547
2024-01-23,29.799999237060547,30.75,28.799999237060547,30.299999237060547,5506980,30.299999237060547
2024-01-24,31.5,31.5,27.75,28.200000762939453,4432450,28.200000762939453
2024-01-25,27.200000762939453,27.299999237060547,25.600000381469727,26.600000381469727,4718630,26.600000381469727
2024-01-26,26.799999237060547,27.200000762939453,26.200000762939453,26.5,2199970,26.5
2024-01-29,27.5,34.099998474121094,26.649999618530273,33.70000076293945,12431330,33.70000076293945
2024-01-30,32.70000076293945,38.20000076293945,31.5,34.599998474121094,10099690,34.599998474121094
2024-01-31,35.099998474121094,37.70000076293945,33.5,33.79999923706055,6428430,33.79999923706055
2024-02-01,35.20000076293945,36.400001525878906,32.099998474121094,34.20000076293945,4532810,34.20000076293945
2024-02-02,33.0,33.349998474121094,31.100000381469727,33.099998474121094,4207270,33.099998474121094
2024-02-05,32.54999923706055,33.0,31.200000762939453,32.20000076293945,2870160,32.20000076293945
2024-02-06,31.799999237060547,35.20000076293945,31.100000381469727,35.0,3623120,35.0
2024-02-07,35.45000076293945,35.79999923706055,33.5,33.79999923706055,2546470,33.79999923706055
2024-02-08,34.0,35.5,33.099998474121094,35.099998474121094,2201620,35.099998474121094
2024-02-09,35.400001525878906,36.599998474121094,34.0,35.20000076293945,2404890,35.20000076293945
2024-02-12,35.0,37.79999923706055,34.599998474121094,35.900001525878906,2827120,35.900001525878906
2024-02-13,34.599998474121094,34.599998474121094,32.599998474121094,33.20000076293945,2730780,33.20000076293945
2024-02-14,34.0,34.79999923706055,33.400001525878906,34.5,1678490,34.5
2024-02-15,34.29999923706055,37.29999923706055,34.099998474121094,36.29999923706055,3152060,36.29999923706055
2024-02-16,35.900001525878906,39.20000076293945,35.79999923706055,37.099998474121094,3430280,37.099998474121094
2024-02-20,37.099998474121094,38.099998474121094,35.0,36.79999923706055,2368690,36.79999923706055
2024-02-21,36.0,37.70000076293945,35.650001525878906,37.0,3071940,37.0
2024-02-22,34.04999923706055,34.599998474121094,28.799999237060547,30.799999237060547,7092610,30.799999237060547
2024-02-23,30.299999237060547,30.799999237060547,28.899999618530273,30.200000762939453,2848060,30.200000762939453
2024-02-26,30.399999618530273,32.9900016784668,30.100000381469727,31.5,3694630,31.5
2024-02-27,32.400001525878906,32.400001525878906,31.0,31.700000762939453,2286830,31.700000762939453
2024-02-28,31.299999237060547,33.5,30.600000381469727,32.29999923706055,2803440,32.29999923706055
2024-02-29,32.70000076293945,33.5,31.5,33.0,8117540,33.0
2024-03-01,33.099998474121094,34.400001525878906,32.5,33.29999923706055,2199520,33.29999923706055
2024-03-04,33.29999923706055,33.54999923706055,31.0,32.099998474121094,3363510,32.099998474121094
2024-03-05,31.0,32.29999923706055,30.700000762939453,31.799999237060547,2366520,31.799999237060547
2024-03-06,31.700000762939453,32.70000076293945,31.0,31.899999618530273,2346460,31.899999618530273
2024-03-07,32.20000076293945,32.20000076293945,31.0,31.200000762939453,2264160,31.200000762939453
2024-03-08,31.399999618530273,32.400001525878906,30.5,31.0,2724850,31.0
2024-03-11,30.950000762939453,31.5,29.799999237060547,29.899999618530273,2819620,29.899999618530273
2024-03-12,30.299999237060547,30.399999618530273,29.100000381469727,29.200000762939453,2447850,29.200000762939453
